# Users can change the parts in Yellow
#
		D_08					- Inyección de Propiedades de Dispositivos a través de EFI strings.
		D_09					- Permite el arranque de esquemas híbridos boot0 / boot1h, para discos particionados en MBR y GPT.
		D_10					- Detección automática de frecuencia FSB para CPUs AMD recientes.
		D_11					- Soporte para Software RAID de Apple.
		D_12					- Habilitación de soporte para Gráficas Nvidia & ATI/AMD.
		D_13					- Soporte de carga por Módulos.
		D_14					- Detección de Memoria adaptada desde memtest86: http://www.memtest.org
		D_15					- Generación automática de P-States & C-States para gestión de energía nativa.
		D_16					- Registro de Mensajes.
		D_17					El código está liberado bajo la versión 2 de la Licencia Pública GNU.
		D_18					Para información más detallada, preguntas y respuestas visitar:
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					Este software debe ser instalado en el volumen de inicio.
		ERROR_INSTALL					Este volumen no cumple con los requisitos necesarios para esta actualizaci√≥n
		Newer_Package_Installed_message					Una versi√≥n m√°s reciente de Chameleon ya ha sido instalada.
		Intel_Mac_message					Este software no puede ser instalado en este ordenador.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Temas	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
fr.lproj	Welcome	codeID					description
		W_Im					Ne pas installer sur un ordinateur Apple Macintosh
		W_Dv					Développeurs
		W_Tt					Merci à
		W_Pk					Package d'installation
		W_Pb					Package Built by
		W_Lt					language traduit par Tenval
	Conclusion	codeID					description
		C_Ms					Les scripts sont terminés et un fichier nommé @LOG_FILENAME@ a été écrit à la racine de la partition choisie. SVP lisez le pour savoir si l'installation est un succes et garder un rapport de ce qui a été fait..
	Description	codeID					description
		D_01					Chameleon est un chargeur d'amorçage construit en utilisant une combinaison de composants qui a elle même évoluée à partir du développement de l'implémentation "fake EFI" de David Elliott, qui a été ajoutée au projet boot-132 d'Apple.
		D_02					Chameleon v2 a été, au fur et à mesure, mis à jour avec nombre de fonctions :
		D_03					- Interface utilisateur customisable, pour donner un peu de piment au chargeur d'amorçage Darwin.
		D_04					- Chargement possible d'un "RAMDisk" pour pouvoir démarrer un DVD officiel de Mac OS X sans logiciels tiers.
		D_05					- Mise en veille prolongée. Permet de reprendre votre session de travail instantanément via une image d'hibernation.
		D_06					- Prise en charge d'un SMBIOS modifié. Permet d'outrepasser le SMBIOS d'origine de votre machine.
		D_07					- Prise en charge d'un DSDT modifié. Permet d'appliquer un DSDT patché et résoudre beaucoup de problèmes.
		D_08					- Injection des propriétés de périphériques via une chaîne de caractère "device-properties".
		D_09					- Fichiers boot0 et boot1h hybrides. Permet l'utilisation de disques partitionés en MBR ou GPT.
		D_10					- Detection automatique du FSB, même pour les processeurs AMD récents.
		D_11					- Support du RAID Logiciel d'Apple.
		D_12					- Activateur graphique Nvidia & ATI/AMD intégré.
		D_13					- Support de modules (extensions de Chameleon).
		D_14					- Détection mémoire adaptée de memtest86 : http://www.memtest.org
		D_15					- Génération automatique des P-State & C-State pour
		D_16					- Journalisation des messages console.
		D_17					Le code est publié sous la version 2 de la licence GPL (Gnu Public License).
		D_18					Questions fréquentes (en anglais):
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Th√®mes	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
he.lproj	Welcome	codeID					description
		W_Im					Do not install to an Apple Macintosh computer
		W_Dv					Developers
		W_Tt					Thanks to
		W_Pk					Package
		W_Pb					Package Built by
		W_Lt					language translated by ???
	Conclusion	codeID					description
		C_Ms					The scripts have completed and a file named @LOG_FILENAME@ has been written to the root of your chosen partition. Please read it to find out if the installation was successful and keep it for a record of what was done.
	Description	codeID					description
		D_01					חמליאון זה שילוב של רכיבי בוטלודרים שונים. הוא מבוסס על יישום fake EFI של David Elliott לפרויקט boot-132 של אפל. חמליאון מגיע עם תכונות עיקריות הבאות:
		D_02					תכונות חדשות בחמליאון גרסה 2.0
		D_03					- ממשק משתמש בעל התאמה אישית מלאה שמביאה צבעים לDarwin Bootloader.
		D_04					- התחול דיסק התקנת OSX ריטייל על ידי העלאת ramdisk בלי להיעזר בתכנות נוספות.
		D_05					- היברנציה. ליהנות מחזרת המערכת שלך ממצב היברנציה בעזרת preview image.
		D_06					- עקיפת SMBIOS לשינוי ערכי מפעל של נתוני SMBIOS.
		D_07					- עקיפת DSDT לשימוש בDSDT בהתאמה אישית אשר יכול לפתור מספר בעיות.
		D_08					- אינג'קשן של Device Property באמצעות device-properties string.
		D_09					- היבריד של boot0/boot1h לכוננים המחולקים בשיטות MBR ו GPT.
		D_10					- קוד זיהוי אוטומטי של FSB אפילו למעבדי AMD החדשים.
		D_11					- תמיכה בApple Software RAID.
		D_12					- Nvidia & ATI/AMD Graphics Card Enabler.
		D_13					- Module support
		D_14					- Memory detection adapted from memtest86: http://www.memtest.org
		D_15					- Automatic P-State & C-State generation for native power management.
		D_16					- Message logging.
		D_17					The code is released under version 2 of the Gnu Public License.
		D_18					לקבלת מידע נוסף, אנא בקרו ב: 
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Themes	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
hr.lproj	Welcome	codeID					description
		W_Im					Instalacija nije prilagođena za Apple Macintosh računala
		W_Dv					Programeri
		W_Tt					Hvala
		W_Pk					Paket
		W_Pb					Package Built by
		W_Lt					language translated by mistudio
	Conclusion	codeID					description
		C_Ms					Skripte su završene i mapa pod nazivom @LOG_FILENAME@ je snimljena u korijen particije diska  koje ste odabrali. Molimo pročitajte kako biste saznali da li je instalacija bila uspiješna i čuvajte log radi evidencije o tome šta je učinjeno.
	Description	codeID					description
		D_01					Chameleon je kombinacija različitih komponenti bootloadera. On je zasnovan na David Elliottovoj lažnoj EFI implementaciji dodanoj u Apple boot-132 projekt.
		D_02					Nove funkcije u Chameleon 2.0
		D_03					- Potpuno prilagođen grafičko korisiničko sučelje donosi vizuelna poboljšanja u Darwin Bootloaderu.
		D_04					- Start sa retail DVD-om direktno učitava ramdisk slike bez pomoći dodatnih programa.
		D_05					- Hibernacija. Uživajte u nastavaku rada vašeg Mac OS X-a sa pregledom slike.
		D_06					- SMBIOS zamijena tvorničkih za modifikovanu SMBIOS vrijednost.
		D_07					- DSDT zamijena za korištenje modifikovanog, ispravljenog DSDT-a koji može riješiti nekoliko problema.
		D_08					- Implementacija svojstva uređaja putem svojstva niza.
		D_09					- hibridni boot0 / boot1h za MBR i GPT particijske diskove.
		D_10					- automatsko FSB kodno otkrivanje čak i za posljednje AMD procesore. 
		D_11					- Apple softver RAID podrška.
		D_12					- Nvidia & ATI/AMD Grafički Aktivator.
		D_13					- Modul podrška
		D_14					- Detekcija memorije prilagođena iz memtest86: http://www.memtest.org
		D_15					- Automatsko generiranje P-State i C-State za izvorno upravljanje energijom.
		D_16					- Prijava porukama.
		D_17					Kod je objavljen pod verzijom 2 GNU javna licenca.
		D_18					Za detaljne informacije posjetite:
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
